id,model_year,model_type,mileage,condition,sale_price,sale_date,source
y03829,2006,Boxster,15000,Fair,23250,2022-07-13,https://bringatrailer.com/listing/2006-porsche-boxster-23/
y03830,2008,911,85000,Fair,71500,2022-07-13,https://bringatrailer.com/listing/2008-porsche-911-turbo-cabriolet-66/
y03831,2021,Cayman,3800,Fair,141000,2022-07-13,https://bringatrailer.com/listing/2021-porsche-cayman-gt4-9/
y03832,2014,911,10000,Fair,143000,2022-07-14,https://bringatrailer.com/listing/2014-porsche-911-turbo-s-cabriolet-2/
y03833,2004,911,49000,Fair,46500,2022-07-14,https://bringatrailer.com/listing/2004-porsche-911-carrera-4s-93/
y03834,2012,911,30000,Fair,66000,2022-07-14,https://bringatrailer.com/listing/2012-porsche-911-carrera-s-cabriolet-11/
y03835,2009,911,18000,Fair,30600,2022-07-14,https://bringatrailer.com/listing/2009-porsche-cayenne-7/
y03836,2006,Cayman,43000,Fair,38750,2022-07-14,https://bringatrailer.com/listing/2006-porsche-cayman-s-148/
y03837,1964,356,58000,Fair,83500,2022-07-14,https://bringatrailer.com/listing/1964-porsche-356-5/
y03838,1968,912,36000,Fair,62000,2022-07-14,https://bringatrailer.com/listing/1968-porsche-912-97/
y03839,2000,Boxster,37000,Fair,25250,2022-07-14,https://bringatrailer.com/listing/2000-porsche-boxster-s-86/
y03840,2008,911,37000,Fair,87000,2022-07-14,https://bringatrailer.com/listing/2008-porsche-911-turbo-coupe-11/
y03841,2000,Boxster,55000,Fair,15500,2022-07-14,https://bringatrailer.com/listing/2000-porsche-boxster-81/
y03842,1986,944,33000,Fair,28000,2022-07-14,https://bringatrailer.com/listing/1986-porsche-944-turbo-220/
y03843,1998,911,30000,Fair,82000,2022-07-14,https://bringatrailer.com/listing/1998-porsche-911-carrera-cabriolet-2/
y03844,2001,911,155000,Fair,23500,2022-07-14,https://bringatrailer.com/listing/2001-porsche-911-carrera-4-35/
y03845,1999,911,73000,Fair,42000,2022-07-15,https://bringatrailer.com/listing/1999-porsche-911-carrera-288/
y03846,2015,Boxster,49000,Fair,48500,2022-07-15,https://bringatrailer.com/listing/2015-porsche-boxster-s/
y03847,2010,911,37000,Fair,56500,2022-07-15,https://bringatrailer.com/listing/2010-porsche-911-carrera-coupe-3/
y03848,1999,911,46000,Fair,29250,2022-07-15,https://bringatrailer.com/listing/1999-porsche-911-carrera-295/
y03849,1974,914,13000,Fair,26000,2022-07-15,https://bringatrailer.com/listing/1974-porsche-914-2-0-64/
y03850,2009,911,27000,Fair,136500,2022-07-15,https://bringatrailer.com/listing/2009-porsche-911-turbo-cabriolet-32/
y03851,2005,911,26000,Fair,38000,2022-07-15,https://bringatrailer.com/listing/2005-porsche-cayenne-turbo-19/
y03852,2022,Boxster,1900,Fair,152900,2022-07-15,https://bringatrailer.com/listing/2022-porsche-718-spyder-3/
y03853,1984,928,64000,Fair,23464,2022-07-15,https://bringatrailer.com/listing/1984-porsche-928s-60/
y03854,1991,911,54000,Fair,59500,2022-07-15,https://bringatrailer.com/listing/1991-porsche-911-carrera-2-cabriolet-4/
y03855,1986,944,87000,Fair,19000,2022-07-15,https://bringatrailer.com/listing/1986-porsche-944-turbo-227/
y03856,2005,911,55000,Fair,39500,2022-07-15,https://bringatrailer.com/listing/2005-porsche-911-turbo-6/
y03857,2016,Cayman,14000,Fair,97500,2022-07-16,https://bringatrailer.com/listing/2016-porsche-cayman-gt4-109/
y03858,2003,911,85000,Fair,45000,2022-07-16,https://bringatrailer.com/listing/2003-porsche-911-carrera-4s-101/
y03859,2002,911,33000,Fair,78000,2022-07-16,https://bringatrailer.com/listing/2002-porsche-911-turbo-156/
y03860,1988,911,141000,Fair,68000,2022-07-16,https://bringatrailer.com/listing/1988-porsche-911-carrera-coupe-9/
y03861,2002,911,77000,Fair,55000,2022-07-17,https://bringatrailer.com/listing/2002-porsche-911-turbo-160/
y03862,2018,911,4000,Fair,231000,2022-07-17,https://bringatrailer.com/listing/2018-porsche-911-gt3-touring-6/
y03863,2015,Cayman,8000,Fair,70000,2022-07-17,https://bringatrailer.com/listing/2015-porsche-cayman-gts-16/
y03864,1995,911,858,Fair,92000,2022-07-17,https://bringatrailer.com/listing/1995-porsche-911-carrera-4-cabriolet-16/
y03865,2007,911,20000,Fair,57000,2022-07-17,https://bringatrailer.com/listing/2007-porsche-911-carrera-s-cabriolet-14/
y03866,1986,911,103000,Fair,99500,2022-07-17,https://bringatrailer.com/listing/1986-porsche-911-turbo-coupe-7/
y03867,1987,911,41000,Fair,81000,2022-07-17,https://bringatrailer.com/listing/1987-porsche-911-carrera-targa-48/
y03868,1993,968,61000,Fair,63968,2022-07-18,https://bringatrailer.com/listing/1993-porsche-968-coupe/
y03869,2001,911,34000,Fair,34500,2022-07-18,https://bringatrailer.com/listing/2001-porsche-911-carrera-4-cabriolet-31/
y03870,2013,911,148000,Fair,26750,2022-07-18,https://bringatrailer.com/listing/2013-porsche-cayenne-gts-22/
y03871,2001,Boxster,61000,Fair,20750,2022-07-18,https://bringatrailer.com/listing/2001-porsche-boxster-s-103/
y03872,1992,911,65000,Fair,116000,2022-07-18,https://bringatrailer.com/listing/1992-porsche-911-carrera-2-coupe-5/
y03873,2007,Cayman,92000,Fair,23500,2022-07-19,https://bringatrailer.com/listing/2007-porsche-cayman-s-69/
y03874,2014,Cayman,38000,Fair,50000,2022-07-19,https://bringatrailer.com/listing/2014-porsche-cayman-s-36/
y03875,1987,911,308000,Fair,86000,2022-07-19,https://bringatrailer.com/listing/1987-porsche-911-carrera-coupe-8/
y03876,2000,911,127000,Fair,25000,2022-07-19,https://bringatrailer.com/listing/1999-porsche-911-carrera-4-54/
y03877,1974,914,87000,Fair,15250,2022-07-19,https://bringatrailer.com/listing/1974-porsche-914-60/
y03878,1986,911,97000,Fair,102000,2022-07-19,https://bringatrailer.com/listing/1986-porsche-911-turbo-coupe-6/
y03879,2006,911,63000,Fair,61500,2022-07-19,https://bringatrailer.com/listing/2006-porsche-911-carrera-s-coupe-14/
y03880,1985,911,40000,Fair,75000,2022-07-19,https://bringatrailer.com/listing/1985-porsche-911-carrera-cabriolet-6/
y03881,1989,911,4700,Fair,305000,2022-07-20,https://bringatrailer.com/listing/1989-porsche-911-turbo-cabriolet-22/
y03882,1990,911,92000,Fair,75500,2022-07-20,https://bringatrailer.com/listing/1990-porsche-911-carrera-4-coupe-6/
y03883,1996,911,109000,Fair,80500,2022-07-20,https://bringatrailer.com/listing/1996-porsche-911-carrera-coupe-9/
y03884,2013,911,20000,Fair,83100,2022-07-20,https://bringatrailer.com/listing/2013-porsche-911-carrera-s-cabriolet-8/
y03885,2014,911,11000,Fair,142000,2022-07-20,https://bringatrailer.com/listing/2014-porsche-911-gt3-14/
y03886,2003,Boxster,8000,Fair,28000,2022-07-20,https://bringatrailer.com/listing/2003-porsche-boxster-s-43/
y03887,2002,911,85000,Fair,56500,2022-07-20,https://bringatrailer.com/listing/2002-porsche-911-turbo-164/
y03888,2002,911,60000,Fair,33000,2022-07-20,https://bringatrailer.com/listing/2002-porsche-911-cabriolet-32/
y03889,2013,911,90000,Fair,30500,2022-07-21,https://bringatrailer.com/listing/2013-porsche-cayenne-19/
y03890,2018,911,3800,Fair,210000,2022-07-21,https://bringatrailer.com/listing/2018-porsche-911-gt3-21/
y03891,2003,911,65000,Fair,71500,2022-07-21,https://bringatrailer.com/listing/2003-porsche-911-turbo-126/
y03892,1965,356,19000,Fair,94000,2022-07-21,https://bringatrailer.com/listing/1965-porsche-356c-19/
y03893,1987,911,45000,Fair,180000,2022-07-21,https://bringatrailer.com/listing/1987-porsche-911-turbo-cabriolet-4/
y03894,2007,Boxster,51000,Fair,30750,2022-07-21,https://bringatrailer.com/listing/2007-porsche-boxster-s-23/
y03895,1987,911,58000,Fair,69500,2022-07-22,https://bringatrailer.com/listing/1987-porsche-911-carrera-coupe-9/
y03896,1996,911,39000,Fair,97500,2022-07-22,https://bringatrailer.com/listing/1996-porsche-911-carrera-coupe-11/
y03897,2008,911,59000,Fair,92069,2022-07-22,https://bringatrailer.com/listing/2008-porsche-911-turbo-coupe-12/
y03898,1978,924,35000,Fair,15924,2022-07-22,https://bringatrailer.com/listing/1978-porsche-924-14/
y03899,2019,911,4000,Fair,258000,2022-07-22,https://bringatrailer.com/listing/2019-porsche-911-gt3-rs-7/
y03900,1972,914,90000,Fair,22000,2022-07-22,https://bringatrailer.com/listing/1972-porsche-914-61/
y03901,2005,911,54000,Fair,21000,2022-07-22,https://bringatrailer.com/listing/2005-porsche-cayenne-3/
y03902,1992,911,40000,Fair,52000,2022-07-22,https://bringatrailer.com/listing/1992-porsche-911-carrera-2-cabriolet-5/
y03903,2003,911,80000,Fair,37000,2022-07-22,https://bringatrailer.com/listing/2003-porsche-911-carrera-4s-100/
y03904,2012,Cayman,37000,Fair,64000,2022-07-22,https://bringatrailer.com/listing/2012-porsche-cayman-r-35/
y03905,2022,911,700,Fair,302000,2022-07-22,https://bringatrailer.com/listing/2022-porsche-gt3-touring-4/
y03906,2021,911,1600,Fair,262000,2022-07-22,https://bringatrailer.com/listing/2021-porsche-911-turbo-s-cabriolet/
y03907,2018,911,3800,Fair,196000,2022-07-23,https://bringatrailer.com/listing/2018-porsche-911-gt3-20/
y03908,2011,911,42000,Fair,66000,2022-07-23,https://bringatrailer.com/listing/2011-porsche-911-carrera-4-cabriolet/
y03909,1970,914,18000,Fair,41000,2022-07-23,https://bringatrailer.com/listing/1970-porsche-914-6-64/
y03910,2016,Cayman,3500,Fair,127000,2022-07-23,https://bringatrailer.com/listing/2016-porsche-cayman-gt4-110/
y03911,2009,911,56000,Fair,23000,2022-07-23,https://bringatrailer.com/listing/2009-porsche-cayenne-s-7/
y03912,2002,911,27000,Fair,66000,2022-07-23,https://bringatrailer.com/listing/2002-porsche-911-turbo-162/
y03913,2000,911,17000,Fair,38000,2022-07-23,https://bringatrailer.com/listing/2000-porsche-911-carrera-4-cabriolet-9/
y03914,1989,944,150000,Fair,23500,2022-07-23,https://bringatrailer.com/listing/1989-porsche-944-turbo-32/
y03915,2014,911,73000,Fair,101000,2022-07-24,https://bringatrailer.com/listing/2014-porsche-911-turbo-s-coupe-5/
y03916,1980,928,85000,Fair,10500,2022-07-24,https://bringatrailer.com/listing/1980-porsche-928-26/
y03917,2003,911,150000,Fair,22600,2022-07-24,https://bringatrailer.com/listing/2003-porsche-cayenne-turbo-4-2/
y03918,2010,911,27000,Fair,60000,2022-07-24,https://bringatrailer.com/listing/2010-porsche-cayenne-gts-4/
y03919,1964,356,17000,Fair,116000,2022-07-24,https://bringatrailer.com/listing/1964-porsche-356c-63/
y03920,2016,Cayman,7000,Fair,83000,2022-07-24,https://bringatrailer.com/listing/2016-porsche-cayman-gts-11/
y03921,1987,928,131000,Fair,26179,2022-07-24,https://bringatrailer.com/listing/1987-porsche-928-s4-113/
y03922,2001,911,20000,Fair,67500,2022-07-24,https://bringatrailer.com/listing/2001-porsche-911-turbo-187/
y03923,,911,,Fair,15500,2022-07-25,https://bringatrailer.com/listing/1985-agostini-porsche-go-kart-911-porsche-cabriolet/
y03924,2010,911,13000,Fair,205000,2022-07-25,https://bringatrailer.com/listing/2010-porsche-911-gt3-46/
y03925,2007,911,85000,Fair,46000,2022-07-25,https://bringatrailer.com/listing/2007-porsche-911-carrera-4s-coupe-4/
y03926,1987,911,59000,Fair,65500,2022-07-25,https://bringatrailer.com/listing/1987-porsche-911-carrera-cabriolet-71/
y03927,1998,911,33000,Fair,183500,2022-07-25,https://bringatrailer.com/listing/1998-porsche-911-carrera-4s-7/
y03928,1986,928,72000,Fair,26750,2022-07-25,https://bringatrailer.com/listing/1986-porsche-928s-80/
y03929,2003,Boxster,56000,Fair,19750,2022-07-25,https://bringatrailer.com/listing/2003-porsche-boxster-s-44/
y03930,1993,968,75000,Fair,22000,2022-07-25,https://bringatrailer.com/listing/1993-porsche-968-cabriolet-16/
y03931,,911,81,Fair,2100,2022-07-25,https://bringatrailer.com/listing/arova-porsche-212-skibob/
y03932,2017,911,10500,Fair,132000,2022-07-25,https://bringatrailer.com/listing/2017-porsche-911-carrera-gts-coupe-3/
y03933,2011,911,56000,Fair,57000,2022-07-26,https://bringatrailer.com/listing/2011-porsche-911-carrera-4-coupe-2/
y03934,2003,Boxster,70000,Fair,18750,2022-07-26,https://bringatrailer.com/listing/2003-porsche-boxster-s-39/
y03935,1959,356,62000,Fair,192000,2022-07-26,https://bringatrailer.com/listing/1959-porsche-356a-1600-coupe-18/
y03936,2004,911,96000,Fair,18250,2022-07-26,https://bringatrailer.com/listing/2004-porsche-cayenne-s-13/
y03937,2010,Cayman,39000,Fair,33500,2022-07-26,https://bringatrailer.com/listing/2010-porsche-cayman-6/
y03938,2007,911,9000,Fair,120000,2022-07-26,https://bringatrailer.com/listing/2007-porsche-911-gt3-53/
y03939,1987,911,121000,Fair,141000,2022-07-26,https://bringatrailer.com/listing/1987-porsche-911-turbo-coupe-7/
y03940,1999,Boxster,48000,Fair,16900,2022-07-26,https://bringatrailer.com/listing/1999-porsche-boxster-108/
y03941,2015,Boxster,35000,Fair,54000,2022-07-26,https://bringatrailer.com/listing/2015-porsche-boxster-s-2/
y03942,2003,911,11000,Fair,47750,2022-07-26,https://bringatrailer.com/listing/2003-porsche-911-carrera-79/
y03943,2004,911,14000,Fair,73750,2022-07-26,https://bringatrailer.com/listing/2004-porsche-911-gt3-56/
y03944,1967,912,3000,Fair,52100,2022-07-27,https://bringatrailer.com/listing/1967-porsche-912-23/
y03945,2022,Cayman,1800,Fair,136000,2022-07-27,https://bringatrailer.com/listing/2022-porsche-718-spyder-2/
y03946,1999,911,38000,Fair,31752,2022-07-27,https://bringatrailer.com/listing/1999-porsche-911-carrera-cabriolet-35/
y03947,2007,911,7000,Fair,54000,2022-07-27,https://bringatrailer.com/listing/2007-porsche-911-carrera-4-coupe-2/
y03948,,911,,Fair,15500,2022-07-27,https://bringatrailer.com/listing/outdoor-porsche-dealership-sign/
y03949,2014,911,20000,Fair,131000,2022-07-27,https://bringatrailer.com/listing/2014-porsche-911-gt3-16/
y03950,2002,Boxster,15000,Fair,31250,2022-07-27,https://bringatrailer.com/listing/2002-porsche-boxster-s-91/
y03951,2001,911,129000,Fair,41267,2022-07-27,https://bringatrailer.com/listing/2001-porsche-911-turbo-194/
y03952,1973,914,70000,Fair,24800,2022-07-27,https://bringatrailer.com/listing/1973-porsche-914-2-0-44/
y03953,1970,914,79000,Fair,80000,2022-07-28,https://bringatrailer.com/listing/1970-porsche-914-6-65/
y03954,1989,911,5000,Fair,275000,2022-07-28,https://bringatrailer.com/listing/1989-porsche-911-speedster-38/
y03955,1991,944,115000,Fair,16777,2022-07-28,https://bringatrailer.com/listing/1991-porsche-944-s2-cabriolet-19/
y03956,1960,356,34000,Fair,107000,2022-07-28,https://bringatrailer.com/listing/1960-porsche-356b-t5-coupe-14/
y03957,2005,911,59000,Fair,52081,2022-07-28,https://bringatrailer.com/listing/2005-porsche-911-carrera-s-coupe-10/
y03958,2008,911,56000,Fair,60500,2022-07-28,https://bringatrailer.com/listing/2008-porsche-911-turbo-cabriolet-65/
y03959,1989,911,49000,Fair,110000,2022-07-28,https://bringatrailer.com/listing/1989-porsche-911-turbo-cabriolet-23/
y03960,2011,911,965,Excellent,706000,2022-07-29,https://bringatrailer.com/listing/2011-porsche-911-gt3-rs-4-0-7/
y03961,2019,911,29,Fair,261000,2022-07-29,https://bringatrailer.com/listing/2019-porsche-911-gt3-touring-10/
y03962,1984,911,78000,Fair,115000,2022-07-29,https://bringatrailer.com/listing/1984-porsche-930-turbo-20/
y03963,2009,911,31000,Fair,105000,2022-07-29,https://bringatrailer.com/listing/2009-porsche-911-targa-4s-5/
y03964,1987,924,85000,Fair,10750,2022-07-29,https://bringatrailer.com/listing/1987-porsche-924s-60/
y03965,2004,911,31000,Fair,62100,2022-07-29,https://bringatrailer.com/listing/2004-porsche-911-carrera-4s-95/
y03966,1987,944,142000,Fair,18500,2022-07-29,https://bringatrailer.com/listing/1987-porsche-944-turbo-97/
y03967,1996,911,22000,Excellent,411993,2022-07-30,https://bringatrailer.com/listing/1996-porsche-993-911-carrera-rs/
y03968,2007,911,36000,Fair,81000,2022-07-30,https://bringatrailer.com/listing/2007-porsche-911-turbo-coupe-33/
y03969,1989,911,47000,Fair,198000,2022-07-30,https://bringatrailer.com/listing/1989-porsche-911-turbo-39/
y03970,2009,911,76000,Fair,59000,2022-07-30,https://bringatrailer.com/listing/2009-porsche-911-carrera-4s-cabriolet-12/
y03971,2016,Cayman,13000,Fair,95500,2022-07-30,https://bringatrailer.com/listing/2016-porsche-cayman-gt4-106/
y03972,2003,911,49000,Fair,44996,2022-07-30,https://bringatrailer.com/listing/2003-porsche-911-carrera-4s-95/
y03973,2004,911,38000,Fair,60700,2022-07-30,https://bringatrailer.com/listing/2004-porsche-911-turbo-28/
y03974,2007,911,39000,Fair,48500,2022-07-30,https://bringatrailer.com/listing/2007-porsche-911-carrera-s-cabriolet-15/
y03975,1989,911,49000,Fair,88888,2022-07-31,https://bringatrailer.com/listing/1989-porsche-911-carrera-4-coupe-5/
y03976,,911,155,Fair,29533,2022-07-31,https://bringatrailer.com/listing/1990-porsche-359-speedster/
y03977,1995,911,75000,Fair,84993,2022-07-31,https://bringatrailer.com/listing/1995-porsche-911-carrera-coupe-22/
y03978,1975,914,86000,Fair,25500,2022-07-31,https://bringatrailer.com/listing/1975-porsche-914-53/
y03979,2009,911,23000,Fair,64900,2022-07-31,https://bringatrailer.com/listing/2009-porsche-911-carrera-s-cabriolet-33/
y03980,2014,911,28000,Fair,122000,2022-07-31,https://bringatrailer.com/listing/2014-porsche-911-turbo-s-coupe-6/
y03981,1964,356,98000,Fair,87001,2022-07-31,https://bringatrailer.com/listing/1964-porsche-356c-64/
y03982,1990,911,29000,Fair,67000,2022-07-31,https://bringatrailer.com/listing/1990-porsche-911-carrera-4-cabriolet-2/
y03983,2002,911,99000,Fair,25500,2022-07-31,https://bringatrailer.com/listing/2002-porsche-911-carrera-4s-66/
y03984,1987,911,70000,Fair,85105,2022-08-01,https://bringatrailer.com/listing/1987-porsche-911-carrera-coupe-6/
y03985,2015,911,51000,Fair,52000,2022-08-01,https://bringatrailer.com/listing/2015-porsche-cayenne-diesel/
y03986,1990,911,119000,Fair,91000,2022-08-01,https://bringatrailer.com/listing/1990-porsche-911-carrera-2-coupe-12/
y03987,1979,911,119000,Fair,90500,2022-08-01,https://bringatrailer.com/listing/1979-porsche-911-sc-l-3-1/
y03988,2017,911,32000,Fair,93000,2022-08-01,https://bringatrailer.com/listing/2017-porsche-911-carrera-4-coupe/
y03989,2011,911,8000,Fair,195000,2022-08-01,https://bringatrailer.com/listing/2011-porsche-911-gt3-10/
y03990,2002,911,95000,Fair,27000,2022-08-01,https://bringatrailer.com/listing/2002-porsche-911-cabriolet-33/
y03991,2011,911,4900,Fair,138000,2022-08-01,https://bringatrailer.com/listing/2011-porsche-911-turbo-s-cabriolet-3-2/
y03992,2009,911,65000,Fair,29000,2022-08-01,https://bringatrailer.com/listing/2009-porsche-cayenne-gts-60/
y03993,1984,928,23000,Fair,26250,2022-08-01,https://bringatrailer.com/listing/1984-porsche-928s-62/
y03994,2006,911,52000,Fair,40000,2022-08-01,https://bringatrailer.com/listing/2006-porsche-911-carrera-s-cabriolet-54/
y03995,1986,911,33000,Fair,122000,2022-08-02,https://bringatrailer.com/listing/1986-porsche-911-turbo-coupe-2/
y03996,2009,911,7000,Fair,114000,2022-08-02,https://bringatrailer.com/listing/2009-porsche-911-turbo-cabriolet-34/
y03997,1987,928,68000,Fair,38000,2022-08-02,https://bringatrailer.com/listing/1987-porsche-928-s4-114/
y03998,1995,911,18000,Fair,121991,2022-08-02,https://bringatrailer.com/listing/1995-porsche-911-carrera-coupe-26/
y03999,1970,911,21000,Fair,95000,2022-08-02,https://bringatrailer.com/listing/1970-porsche-911e-30/
y04000,1985,944,51000,Fair,15750,2022-08-02,https://bringatrailer.com/listing/1985-porsche-944-88/
y04001,2006,911,48000,Fair,49500,2022-08-02,https://bringatrailer.com/listing/2006-porsche-911-carrera-s-coupe-17/
y04002,2008,911,118000,Fair,30000,2022-08-02,https://bringatrailer.com/listing/2008-porsche-cayenne-gts-39/
y04003,1999,Boxster,47000,Fair,17750,2022-08-02,https://bringatrailer.com/listing/1999-porsche-boxster-121/
y04004,2006,911,35000,Fair,53411,2022-08-02,https://bringatrailer.com/listing/2006-porsche-911-carrera-s-cabriolet-52/
y04005,2000,911,74000,Fair,35000,2022-08-02,https://bringatrailer.com/listing/2000-porsche-911-carrera-4-millennium-10/
y04006,1980,911,109000,Fair,60500,2022-08-02,https://bringatrailer.com/listing/1980-porsche-911sc-74/
y04007,1987,911,86000,Fair,103000,2022-08-02,https://bringatrailer.com/listing/1987-porsche-911-carrera-coupe-7/
y04008,2018,911,1700,Fair,465000,2022-08-02,https://bringatrailer.com/listing/2018-porsche-911-gt2-rs-weissach-34/
y04009,1999,911,125000,Fair,27500,2022-08-03,https://bringatrailer.com/listing/1999-porsche-911-carrera-301/
y04010,2005,911,116000,Fair,40250,2022-08-03,https://bringatrailer.com/listing/2005-porsche-911-carrera-s-coupe-12/
y04011,1987,911,86000,Fair,49250,2022-08-03,https://bringatrailer.com/listing/1987-porsche-911-carrera-cabriolet-41/
y04012,2009,911,143000,Fair,12250,2022-08-03,https://bringatrailer.com/listing/2009-porsche-cayenne-8/
y04013,2006,911,24000,Fair,45500,2022-08-03,https://bringatrailer.com/listing/2006-porsche-911-carrera-coupe-5/
y04014,2002,Boxster,14000,Fair,20000,2022-08-03,https://bringatrailer.com/listing/2002-porsche-boxster-29/
y04015,2008,911,32000,Fair,49911,2022-08-03,https://bringatrailer.com/listing/2008-porsche-911-carrera-s-cabriolet-29/
y04016,1998,911,41000,Fair,67000,2022-08-04,https://bringatrailer.com/listing/1998-porsche-911-carrera-cabriolet/
y04017,2018,911,2300,Fair,198502,2022-08-04,https://bringatrailer.com/listing/2018-porsche-911-gt3-22/
y04018,2008,Cayman,59000,Fair,32300,2022-08-04,https://bringatrailer.com/listing/2008-porsche-cayman-s-66/
y04019,1987,944,78000,Fair,10944,2022-08-04,https://bringatrailer.com/listing/1987-porsche-944-s-6/
y04020,1957,356,45000,Fair,197000,2022-08-04,https://bringatrailer.com/listing/1957-porsche-356a-cabriolet-2/
y04021,1999,911,62000,Fair,27996,2022-08-04,https://bringatrailer.com/listing/1999-porsche-911-carrera-296/
y04022,1974,914,28000,Fair,34000,2022-08-05,https://bringatrailer.com/listing/1974-porsche-914-59/
y04023,1992,911,57000,Fair,211000,2022-08-05,https://bringatrailer.com/listing/1992-porsche-911-turbo-14/
y04024,1999,911,26000,Fair,35498,2022-08-05,https://bringatrailer.com/listing/1999-porsche-911-carrera-291/
y04025,1995,911,92000,Fair,80000,2022-08-05,https://bringatrailer.com/listing/1995-porsche-911-carrera-4-coupe-6/
y04026,2018,911,9000,Fair,238000,2022-08-05,https://bringatrailer.com/listing/2018-porsche-911-gt3-touring-5/
y04027,2012,911,2800,Fair,84075,2022-08-05,https://bringatrailer.com/listing/2012-porsche-911-carrera-s-coupe-5/
y04028,2022,911,141,Fair,302000,2022-08-05,https://bringatrailer.com/listing/2022-porsche-gt3-touring-2/
y04029,1991,911,102000,Fair,46250,2022-08-05,https://bringatrailer.com/listing/1991-porsche-911-carrera-2-cabriolet-8/
y04030,1974,911,26000,Fair,37750,2022-08-05,https://bringatrailer.com/listing/1974-porsche-911-88/
y04031,2004,Boxster,30000,Fair,25650,2022-08-05,https://bringatrailer.com/listing/2004-porsche-boxster-12/
y04032,1986,944,129000,Fair,15951,2022-08-05,https://bringatrailer.com/listing/1986-porsche-944-turbo-228/
y04033,1987,911,78000,Fair,55000,2022-08-05,https://bringatrailer.com/listing/1987-porsche-911-carrera-targa-51/
y04034,1994,928,38000,Fair,163928,2022-08-05,https://bringatrailer.com/listing/1994-porsche-928-gts-29/
y04035,1993,911,19000,Fair,142000,2022-08-06,https://bringatrailer.com/listing/1993-porsche-911-carrera-2-coupe-2/
y04036,2009,911,116000,Fair,45500,2022-08-06,https://bringatrailer.com/listing/2009-porsche-911-carrera-s-50/
y04037,2004,911,35000,Fair,44000,2022-08-06,https://bringatrailer.com/listing/2004-porsche-911-carrera-4s-96/
y04038,2018,911,1500,Fair,211000,2022-08-06,https://bringatrailer.com/listing/2018-porsche-911-gt3-25/
y04039,1999,911,45000,Fair,32500,2022-08-06,https://bringatrailer.com/listing/1999-porsche-911-carrera-4-56/
y04040,2005,911,100000,Fair,21000,2022-08-06,https://bringatrailer.com/listing/2005-porsche-cayenne-s-7/
y04041,1980,911,78000,Fair,52000,2022-08-06,https://bringatrailer.com/listing/1980-porsche-911sc-72/
y04042,1985,911,52000,Fair,59500,2022-08-06,https://bringatrailer.com/listing/1985-porsche-911-carrera-targa-42/
y04043,1995,911,123000,Fair,68500,2022-08-07,https://bringatrailer.com/listing/1995-porsche-911-carrera-coupe-19/
y04044,2007,Cayman,52000,Fair,25250,2022-08-07,https://bringatrailer.com/listing/2007-porsche-cayman-51/
y04045,1973,914,67000,Fair,23750,2022-08-07,https://bringatrailer.com/listing/1973-porsche-914-2-0-53/
y04046,2001,911,67000,Fair,60500,2022-08-07,https://bringatrailer.com/listing/2001-porsche-911-turbo-198/
y04047,2004,911,26000,Fair,57000,2022-08-07,https://bringatrailer.com/listing/2004-porsche-911-carrera-4s-97/
y04048,2017,911,1100,Fair,155000,2022-08-08,https://bringatrailer.com/listing/2017-porsche-911-carrera-s-coupe-3/
y04049,1981,911,118000,Fair,55000,2022-08-08,https://bringatrailer.com/listing/1981-porsche-911sc-51/
y04050,2008,911,65000,Fair,80000,2022-08-08,https://bringatrailer.com/listing/2008-porsche-911-turbo-cabriolet-71/
y04051,1985,928,171000,Fair,9628,2022-08-08,https://bringatrailer.com/listing/1985-porsche-928s-64/
y04052,2002,911,36000,Fair,37500,2022-08-08,https://bringatrailer.com/listing/2002-porsche-911-cabriolet-34/
y04053,2000,Boxster,44000,Fair,24250,2022-08-08,https://bringatrailer.com/listing/2001-porsche-boxster-s-107/
y04054,2003,911,69000,Fair,29750,2022-08-08,https://bringatrailer.com/listing/2003-porsche-911-carrera-80/
y04055,1969,912,57000,Fair,34912,2022-08-08,https://bringatrailer.com/listing/1969-porsche-912-88/
y04056,2004,911,10000,Fair,262996,2022-08-09,https://bringatrailer.com/listing/2004-porsche-911-gt2-4/
y04057,2019,911,213,Fair,455000,2022-08-09,https://bringatrailer.com/listing/2019-porsche-gt2-rs-weissach/
y04058,1989,911,31000,Fair,134000,2022-08-09,https://bringatrailer.com/listing/1989-porsche-911-turbo-cabriolet-18-2/
y04059,2002,911,15000,Fair,71500,2022-08-09,https://bringatrailer.com/listing/2002-porsche-911-turbo-165/
y04060,2012,911,24000,Fair,69000,2022-08-09,https://bringatrailer.com/listing/2012-porsche-911-carrera-cabriolet/
y04061,1989,928,129000,Fair,25751,2022-08-09,https://bringatrailer.com/listing/1989-porsche-928-s4-59/
y04062,1985,944,53000,Fair,17750,2022-08-09,https://bringatrailer.com/listing/1985-porsche-944-90/
y04063,2008,911,26000,Fair,91500,2022-08-09,https://bringatrailer.com/listing/2008-porsche-911-turbo-cabriolet-69/
y04064,1987,911,118000,Fair,75500,2022-08-09,https://bringatrailer.com/listing/1987-porsche-911-carrera-coupe-12/
y04065,2001,911,90000,Fair,28996,2022-08-09,https://bringatrailer.com/listing/2001-porsche-911-carrera-98/
y04066,2009,911,92000,Fair,32775,2022-08-09,https://bringatrailer.com/listing/2009-porsche-cayenne-gts-61/
y04067,1976,911,51000,Fair,78500,2022-08-10,https://bringatrailer.com/listing/1976-porsche-911s-42/
